nom_amenageur;siren_amenageur;contact_amenageur;nom_operateur;contact_operateur;telephone_operateur;nom_enseigne;id_station_itinerance;id_station_local;nom_station;implantation_station;adresse_station;code_insee_commune;Nombre points de charge;id_pdc_itinerance;id_pdc_local;puissance_nominale;prise_type_ef;prise_type_2;prise_type_combo_ccs;prise_type_chademo;prise_type_autre;gratuit;paiement_acte;paiement_cb;paiement_autre;tarification;condition_acces;reservation;horaires;accessibilite_pmr;restriction_gabarit;station_deux_roues;raccordement;num_pdl;date_mise_en_service;Observations;Date de mise Ã  jour;cable_t2_attache;last_modified;datagouv_dataset_id;datagouv_resource_id;datagouv_organization_or_owner;consolidated_longitude;consolidated_latitude;consolidated_code_postal;consolidated_commune;consolidated_is_lon_lat_correct;consolidated_is_code_insee_verified;Localisation;libelle_region;code_region;libelle_departement;libelle_epci;siret_epci;libelle_commune;department;tranche_puissance;dep_b
SIEML;254901309.0;sieml@sieml.fr;SPIE CITYNETWORKS;assistance-technique@ouestcharge-paysdelaloire-moncompte.fr;970830213;SIEML;FRS49P49242A;;OuestCharge - Diva Sp - Le Plessis-Mace - Bellay;Voirie;Rue du Bellay 49770 LE PLESSIS-MACE (49);49242;2.0;FRS49E492420011;;22;true;true;false;false;false;false;true;false;true;0,22â‚¬/KWh + 1â‚¬/ session pour les non abonnÃ©s;AccÃ¨s libre;false;24-juil;Accessible mais non rÃ©servÃ© PMR;Aucune restriction;false;Direct;Inconnu;04/12/2021;;29/06/2022;;2023-02-26T09:51:05+01:00;61e18c7462abbabd4e790eaa;b27407ab-ca4e-48ff-8ab6-27958af8e698;sieml;-0.676106;47.542668;;;False;False;47.542668, -0.676106;Pays de la Loire;52;Maine-et-Loire;CU Angers Loire MÃ©tropole;244900015.0;LonguenÃ©e-en-Anjou;;22.0;49
SIEML;254901309.0;sieml@sieml.fr;SPIE CITYNETWORKS;assistance-technique@ouestcharge-paysdelaloire-moncompte.fr;970830213;SIEML;FRS49P49244A;;OuestCharge - Diva Sp - La Pommeraye - Chais;Voirie;Place des Chais 49620 LA POMMERAYE (49);49244;2.0;FRS49E492440012;;22;true;true;false;false;false;false;true;false;true;0,22â‚¬/KWh + 1â‚¬/ session pour les non abonnÃ©s;AccÃ¨s libre;false;24-juil;Accessible mais non rÃ©servÃ© PMR;Aucune restriction;false;Direct;Inconnu;16/04/2021;;29/06/2022;;2023-02-26T09:51:05+01:00;61e18c7462abbabd4e790eaa;b27407ab-ca4e-48ff-8ab6-27958af8e698;sieml;-0.858696;47.356033;;Mauges-sur-Loire;True;True;47.356033, -0.858696;Pays de la Loire;52;Maine-et-Loire;CA Mauges CommunautÃ©;200060010.0;Mauges-sur-Loire;;22.0;49
SIEML;254901309.0;sieml@sieml.fr;SPIE CITYNETWORKS;assistance-technique@ouestcharge-paysdelaloire-moncompte.fr;970830213;SIEML;FRS49P49246A;;OuestCharge - Diva Sp - Les Ponts-de-Ce - PrÃ©sident Vilette;Voirie;Rue PrÃ©sident Vilette 49130 LES PONTS-DE-CE (49);49246;2.0;FRS49E492460022;;22;true;true;false;false;false;false;true;false;true;0,22â‚¬/KWh + 1â‚¬/ session pour les non abonnÃ©s;AccÃ¨s libre;false;24-juil;Accessible mais non rÃ©servÃ© PMR;Aucune restriction;false;Direct;Inconnu;23/04/2021;;29/06/2022;;2023-02-26T09:51:05+01:00;61e18c7462abbabd4e790eaa;b27407ab-ca4e-48ff-8ab6-27958af8e698;sieml;-0.527251;47.437306;49130.0;Les Ponts-de-CÃ©;True;True;47.437306, -0.527251;Pays de la Loire;52;Maine-et-Loire;CU Angers Loire MÃ©tropole;244900015.0;Les Ponts-de-CÃ©;;22.0;49
SIEML;254901309.0;sieml@sieml.fr;SPIE CITYNETWORKS;assistance-technique@ouestcharge-paysdelaloire-moncompte.fr;970830213;SIEML;FRS49P49200A;;OuestCharge - Diva Sp - La Membrolle-sur-Longuenee - Cimetiere;Voirie;Parking du CimetiÃ¨re 49770 LA MEMBROLLE-SUR-LONGUENEE (49);49200;2.0;FRS49E492000011;;22;true;true;false;false;false;false;true;false;true;0,22â‚¬/KWh + 1â‚¬/ session pour les non abonnÃ©s;AccÃ¨s libre;false;24-juil;Accessible mais non rÃ©servÃ© PMR;Aucune restriction;false;Direct;Inconnu;15/04/2021;;29/06/2022;;2023-02-26T09:51:05+01:00;61e18c7462abbabd4e790eaa;b27407ab-ca4e-48ff-8ab6-27958af8e698;sieml;-0.671603;47.560909;;LonguenÃ©e-en-Anjou;True;True;47.560909, -0.671603;Pays de la Loire;52;Maine-et-Loire;CU Angers Loire MÃ©tropole;244900015.0;LonguenÃ©e-en-Anjou;;22.0;49
SIEML;254901309.0;sieml@sieml.fr;SPIE CITYNETWORKS;assistance-technique@ouestcharge-paysdelaloire-moncompte.fr;970830213;SIEML;FRS49P49212A;;OuestCharge - Diva Sp - Montjean-sur-Loire - Cap Loire;Voirie;Parking Cap Loire 49310 MONTJEAN-SUR-LOIRE (49);49212;2.0;FRS49E492120012;;22;true;true;false;false;false;false;true;false;true;0,22â‚¬/KWh + 1â‚¬/ session pour les non abonnÃ©s;AccÃ¨s libre;false;24-juil;Accessible mais non rÃ©servÃ© PMR;Aucune restriction;false;Direct;Inconnu;19/04/2021;;29/06/2022;;2023-02-26T09:51:05+01:00;61e18c7462abbabd4e790eaa;b27407ab-ca4e-48ff-8ab6-27958af8e698;sieml;-0.862944;47.390083;;;False;False;47.390083, -0.862944;Pays de la Loire;52;Maine-et-Loire;CA Mauges CommunautÃ©;200060010.0;Mauges-sur-Loire;;22.0;49
SIEML;254901309.0;sieml@sieml.fr;SPIE CITYNETWORKS;assistance-technique@ouestcharge-paysdelaloire-moncompte.fr;970830213;SIEML;FRS49P49215A;;OuestCharge - Diva Sp - Montreuil-Bellay - Concorde;Voirie;Place du Concorde 49260 MONTREUIL-BELLAY (49);49215;2.0;FRS49E492150012;;22;true;true;false;false;false;false;true;false;true;0,22â‚¬/KWh + 1â‚¬/ session pour les non abonnÃ©s;AccÃ¨s libre;false;24-juil;Accessible mais non rÃ©servÃ© PMR;Aucune restriction;false;Direct;Inconnu;02/11/2022;;29/06/2022;;2023-02-26T09:51:05+01:00;61e18c7462abbabd4e790eaa;b27407ab-ca4e-48ff-8ab6-27958af8e698;sieml;-0.155132;47.130526;49260.0;Montreuil-Bellay;True;True;47.130526, -0.155132;Pays de la Loire;52;Maine-et-Loire;CA Saumur Val de Loire;200071876.0;Montreuil-Bellay;;22.0;49
SIEML;254901309.0;sieml@sieml.fr;SPIE CITYNETWORKS;assistance-technique@ouestcharge-paysdelaloire-moncompte.fr;970830213;SIEML;FRS49P49283A;;OuestCharge - Diva Sp - Saint-Georges-sur-Loire - Monprofit;Voirie;Place Monprofit 49170 SAINT-GEORGES-SUR-LOIRE (49);49283;2.0;FRS49E492830012;;22;true;true;false;false;false;false;true;false;true;0,22â‚¬/KWh + 1â‚¬/ session pour les non abonnÃ©s;AccÃ¨s libre;false;24-juil;Accessible mais non rÃ©servÃ© PMR;Aucune restriction;false;Direct;Inconnu;14/04/2021;;29/06/2022;;2023-02-26T09:51:05+01:00;61e18c7462abbabd4e790eaa;b27407ab-ca4e-48ff-8ab6-27958af8e698;sieml;-0.7583043;47.4097886;49170.0;Saint-Georges-sur-Loire;True;True;47.4097886, -0.7583043;Pays de la Loire;52;Maine-et-Loire;CC Loire Layon Aubance;200071553.0;Saint-Georges-sur-Loire;;22.0;49
SIEML;254901309.0;sieml@sieml.fr;SPIE CITYNETWORKS;assistance-technique@ouestcharge-paysdelaloire-moncompte.fr;970830213;SIEML;FRS49P49248A;;OuestCharge - Diva Sp - Pouance - Foire;Voirie;Place Champ de Foire 49420 POUANCE (49);49248;2.0;FRS49E492480011;;22;true;true;false;false;false;false;true;false;true;0,22â‚¬/KWh + 1â‚¬/ session pour les non abonnÃ©s;AccÃ¨s libre;false;24-juil;Accessible mais non rÃ©servÃ© PMR;Aucune restriction;false;Direct;Inconnu;04/08/2021;;29/06/2022;;2023-02-26T09:51:05+01:00;61e18c7462abbabd4e790eaa;b27407ab-ca4e-48ff-8ab6-27958af8e698;sieml;-1.174242;47.739155;;OmbrÃ©e d'Anjou;True;True;47.739155, -1.174242;Pays de la Loire;52;Maine-et-Loire;CC Anjou Bleu CommunautÃ©;244900809.0;OmbrÃ©e d'Anjou;;22.0;49
SIEML;254901309.0;sieml@sieml.fr;SPIE CITYNETWORKS;assistance-technique@ouestcharge-paysdelaloire-moncompte.fr;970830213;SIEML;FRS49P49249A;;OuestCharge - Diva Sp - La Poueze - Union;Voirie;Place de l'Union 49370 LA POUEZE (49);49249;2.0;FRS49E492490012;;22;true;true;false;false;false;false;true;false;true;0,22â‚¬/KWh + 1â‚¬/ session pour les non abonnÃ©s;AccÃ¨s libre;false;24-juil;Accessible mais non rÃ©servÃ© PMR;Aucune restriction;false;Direct;Inconnu;23/09/2021;;29/06/2022;;2023-02-26T09:51:05+01:00;61e18c7462abbabd4e790eaa;b27407ab-ca4e-48ff-8ab6-27958af8e698;sieml;-0.808266;47.55254;;;False;False;47.55254, -0.808266;Pays de la Loire;52;Maine-et-Loire;CC des VallÃ©es du Haut-Anjou;200071868.0;Erdre-en-Anjou;;22.0;49
SIEML;254901309.0;sieml@sieml.fr;SPIE CITYNETWORKS;assistance-technique@ouestcharge-paysdelaloire-moncompte.fr;970830213;SIEML;FRS49P49267A;;OuestCharge - Diva Sp - Saint-Barthelemy-d'Anjou - Marche;Voirie;Place du MarchÃ© 49124 SAINT-BARTHELEMY-D'ANJOU (49);49267;2.0;FRS49E492670011;;22;true;true;false;false;false;false;true;false;true;0,22â‚¬/KWh + 1â‚¬/ session pour les non abonnÃ©s;AccÃ¨s libre;false;24-juil;Accessible mais non rÃ©servÃ© PMR;Aucune restriction;false;Direct;Inconnu;19/04/2021;;29/06/2022;;2023-02-26T09:51:05+01:00;61e18c7462abbabd4e790eaa;b27407ab-ca4e-48ff-8ab6-27958af8e698;sieml;-0.494282;47.468264;49124.0;Saint-BarthÃ©lemy-d'Anjou;True;True;47.468264, -0.494282;Pays de la Loire;52;Maine-et-Loire;CU Angers Loire MÃ©tropole;244900015.0;Saint-BarthÃ©lemy-d'Anjou;;22.0;49
SIEML;254901309.0;sieml@sieml.fr;SPIE CITYNETWORKS;assistance-technique@ouestcharge-paysdelaloire-moncompte.fr;970830213;SIEML;FRS49P49099F;;OuestCharge - Quick Charger Evtronic - Cholet - Aubance;Voirie;Rue Aubance 49300 CHOLET (49);49099;2.0;FRS49E490990083;;50;false;false;true;false;false;false;true;true;true;https://www.ouestcharge-paysdelaloire-moncompte.fr/fr/tarifs;AccÃ¨s libre;false;24-juil;Accessible mais non rÃ©servÃ© PMR;Aucune restriction;false;Direct;Inconnu;24/08/2021;;19/01/2023;;2023-02-26T09:50:54+01:00;61e18c7462abbabd4e790eaa;d0cd1c3a-6072-47bd-ad7e-81cf09a05704;sieml;-0.83442;47.0787;49300.0;Cholet;True;True;47.0787, -0.83442;Pays de la Loire;52;Maine-et-Loire;CA AgglomÃ©ration du Choletais;200071678.0;Cholet;;50.0;49
SIEML;254901309.0;sieml@sieml.fr;SPIE CITYNETWORKS;assistance-technique@ouestcharge-paysdelaloire-moncompte.fr;970830213;SIEML;FRS49P49099B;;OuestCharge - Diva Sp - Cholet - Coignard;Voirie;Rue Docteur Charles Coignard 49300 CHOLET (49);49099;2.0;FRS49E490990021;;22;true;true;false;false;false;false;true;false;true;https://www.ouestcharge-paysdelaloire-moncompte.fr/fr/tarifs;AccÃ¨s libre;false;24-juil;Accessible mais non rÃ©servÃ© PMR;Aucune restriction;false;Direct;Inconnu;26/04/2021;;19/01/2023;;2023-02-26T09:50:54+01:00;61e18c7462abbabd4e790eaa;d0cd1c3a-6072-47bd-ad7e-81cf09a05704;sieml;-0.876677;47.063467;49300.0;Cholet;True;True;47.063467, -0.876677;Pays de la Loire;52;Maine-et-Loire;CA AgglomÃ©ration du Choletais;200071678.0;Cholet;;22.0;49
SIEML;254901309.0;sieml@sieml.fr;SPIE CITYNETWORKS;assistance-technique@ouestcharge-paysdelaloire-moncompte.fr;970830213;SIEML;FRS49P49099B;;OuestCharge - Diva Sp - Cholet - Coignard;Voirie;Rue Docteur Charles Coignard 49300 CHOLET (49);49099;2.0;FRS49E490990022;;22;true;true;false;false;false;false;true;false;true;https://www.ouestcharge-paysdelaloire-moncompte.fr/fr/tarifs;AccÃ¨s libre;false;24-juil;Accessible mais non rÃ©servÃ© PMR;Aucune restriction;false;Direct;Inconnu;26/04/2021;;19/01/2023;;2023-02-26T09:50:54+01:00;61e18c7462abbabd4e790eaa;d0cd1c3a-6072-47bd-ad7e-81cf09a05704;sieml;-0.876677;47.063467;49300.0;Cholet;True;True;47.063467, -0.876677;Pays de la Loire;52;Maine-et-Loire;CA AgglomÃ©ration du Choletais;200071678.0;Cholet;;22.0;49
SIEML;254901309.0;sieml@sieml.fr;SPIE CITYNETWORKS;assistance-technique@ouestcharge-paysdelaloire-moncompte.fr;970830213;SIEML;FRS49P49099G;;OuestCharge - Diva Sp - Cholet - Plessis;Voirie;Boulevard Delhumeau Plessis 49300 CHOLET (49);49099;2.0;FRS49E490990011;;22;true;true;false;false;false;false;true;false;true;https://www.ouestcharge-paysdelaloire-moncompte.fr/fr/tarifs;AccÃ¨s libre;false;24-juil;Accessible mais non rÃ©servÃ© PMR;Aucune restriction;false;Direct;Inconnu;27/04/2021;;19/01/2023;;2023-02-26T09:50:54+01:00;61e18c7462abbabd4e790eaa;d0cd1c3a-6072-47bd-ad7e-81cf09a05704;sieml;-0.8777;47.05618;49300.0;Cholet;True;True;47.05618, -0.8777;Pays de la Loire;52;Maine-et-Loire;CA AgglomÃ©ration du Choletais;200071678.0;Cholet;;22.0;49
SIEML;254901309.0;sieml@sieml.fr;SPIE CITYNETWORKS;assistance-technique@ouestcharge-paysdelaloire-moncompte.fr;970830213;SIEML;FRS49P49109A;;OuestCharge - ePremium - Coron - Eole;Voirie;Rue Eole 49690 CORON (49);49109;2.0;FRS49E49109AB1DCHADEMO;;50;false;false;false;true;false;false;true;true;true;https://www.ouestcharge-paysdelaloire-moncompte.fr/fr/tarifs;AccÃ¨s libre;false;24-juil;Accessible mais non rÃ©servÃ© PMR;Aucune restriction;false;Direct;Inconnu;;;19/01/2023;;2023-02-26T09:50:54+01:00;61e18c7462abbabd4e790eaa;d0cd1c3a-6072-47bd-ad7e-81cf09a05704;sieml;-0.636861;47.128778;49690.0;Coron;True;True;47.128778, -0.636861;Pays de la Loire;52;Maine-et-Loire;CA AgglomÃ©ration du Choletais;200071678.0;Coron;;50.0;49
SIEML;254901309.0;sieml@sieml.fr;SPIE CITYNETWORKS;assistance-technique@ouestcharge-paysdelaloire-moncompte.fr;970830213;SIEML;FRS49P49069A;;OuestCharge - Diva Sp - Champtoceaux - Piliers;Voirie;Place des Piliers 49270 CHAMPTOCEAUX (49);49069;2.0;FRS49E490690012;;22;true;true;false;false;false;false;true;false;true;https://www.ouestcharge-paysdelaloire-moncompte.fr/fr/tarifs;AccÃ¨s libre;false;24-juil;Accessible mais non rÃ©servÃ© PMR;Aucune restriction;false;Direct;Inconnu;21/04/2021;;19/01/2023;;2023-02-26T09:50:54+01:00;61e18c7462abbabd4e790eaa;d0cd1c3a-6072-47bd-ad7e-81cf09a05704;sieml;-1.267346;47.337381;;OrÃ©e d'Anjou;True;True;47.337381, -1.267346;Pays de la Loire;52;Maine-et-Loire;CA Mauges CommunautÃ©;200060010.0;OrÃ©e d'Anjou;;22.0;49
SIEML;254901309.0;sieml@sieml.fr;SPIE CITYNETWORKS;assistance-technique@ouestcharge-paysdelaloire-moncompte.fr;970830213;SIEML;FRS49P49068A;;OuestCharge - Diva Sp - Champtoce-sur-Loire - Eglise;Voirie;Place de l'lise 49123 CHAMPTOCE-SUR-LOIRE (49);49068;2.0;FRS49E490680012;;22;true;true;false;false;false;false;true;false;true;https://www.ouestcharge-paysdelaloire-moncompte.fr/fr/tarifs;AccÃ¨s libre;false;24-juil;Accessible mais non rÃ©servÃ© PMR;Aucune restriction;false;Direct;Inconnu;30/04/2021;;19/01/2023;;2023-02-26T09:50:54+01:00;61e18c7462abbabd4e790eaa;d0cd1c3a-6072-47bd-ad7e-81cf09a05704;sieml;-0.864912;47.412434;49123.0;ChamptocÃ©-sur-Loire;True;True;47.412434, -0.864912;Pays de la Loire;52;Maine-et-Loire;CC Loire Layon Aubance;200071553.0;ChamptocÃ©-sur-Loire;;22.0;49
SIEML;254901309.0;sieml@sieml.fr;SPIE CITYNETWORKS;assistance-technique@ouestcharge-paysdelaloire-moncompte.fr;970830213;SIEML;FRS49P49110A;;OuestCharge - Quick Charger Evtronic - Corze - Nationale;Voirie;Rue Nationale 49140 CORZE (49);49110;2.0;FRS49E491100023;;50;false;false;true;false;false;false;true;true;true;https://www.ouestcharge-paysdelaloire-moncompte.fr/fr/tarifs;AccÃ¨s libre;false;24-juil;Accessible mais non rÃ©servÃ© PMR;Aucune restriction;false;Direct;Inconnu;15/09/2021;;19/01/2023;;2023-02-26T09:50:54+01:00;61e18c7462abbabd4e790eaa;d0cd1c3a-6072-47bd-ad7e-81cf09a05704;sieml;-0.359873;47.57017;49140.0;CorzÃ©;True;True;47.57017, -0.359873;Pays de la Loire;52;Maine-et-Loire;CC Anjou Loir et Sarthe;200068955.0;CorzÃ©;;50.0;49
SIEML;254901309.0;sieml@sieml.fr;SPIE CITYNETWORKS;assistance-technique@ouestcharge-paysdelaloire-moncompte.fr;970830213;SIEML;FRS49P49094A;;OuestCharge - Diva Sp - Chenehutte-Treves-Cunault - Pont Pouillet;Voirie;Place Pont Pouillet 49350 CHENEHUTTE-TREVES-CUNAULT (49);49094;2.0;FRS49E490940012;;22;true;true;false;false;false;false;true;false;true;https://www.ouestcharge-paysdelaloire-moncompte.fr/fr/tarifs;AccÃ¨s libre;false;24-juil;Accessible mais non rÃ©servÃ© PMR;Aucune restriction;false;Direct;Inconnu;23/04/2021;;19/01/2023;;2023-02-26T09:50:54+01:00;61e18c7462abbabd4e790eaa;d0cd1c3a-6072-47bd-ad7e-81cf09a05704;sieml;-0.152529;47.308056;;;False;False;47.308056, -0.152529;Pays de la Loire;52;Maine-et-Loire;CA Saumur Val de Loire;200071876.0;Gennes-Val-de-Loire;;22.0;49
SIEML;254901309.0;sieml@sieml.fr;SPIE CITYNETWORKS;assistance-technique@ouestcharge-paysdelaloire-moncompte.fr;970830213;SIEML;FRS49P49092B;;OuestCharge - Diva Sp - Chemille - Perrocheres;Voirie;Place des Perrocheres 49120 CHEMILLE (49);49092;2.0;FRS49E490920011;;22;true;true;false;false;false;false;true;false;true;https://www.ouestcharge-paysdelaloire-moncompte.fr/fr/tarifs;AccÃ¨s libre;false;24-juil;Accessible mais non rÃ©servÃ© PMR;Aucune restriction;false;Direct;Inconnu;21/04/2021;;19/01/2023;;2023-02-26T09:50:54+01:00;61e18c7462abbabd4e790eaa;d0cd1c3a-6072-47bd-ad7e-81cf09a05704;sieml;-0.728161;47.209754;;ChemillÃ©-en-Anjou;True;True;47.209754, -0.728161;Pays de la Loire;52;Maine-et-Loire;CA Mauges CommunautÃ©;200060010.0;ChemillÃ©-en-Anjou;;22.0;49
SIEML;254901309.0;sieml@sieml.fr;SPIE CITYNETWORKS;assistance-technique@ouestcharge-paysdelaloire-moncompte.fr;970830213;SIEML;FRS49P49140A;;OuestCharge - Diva Sp - Fontevraud-l'Abbaye - 8 Mai 45;Voirie;Place du 8 Mai 1945 49590 FONTEVRAUD-L'ABBAYE (49);49140;2.0;FRS49E491400011;;22;true;true;false;false;false;false;true;false;true;https://www.ouestcharge-paysdelaloire-moncompte.fr/fr/tarifs;AccÃ¨s libre;false;24-juil;Accessible mais non rÃ©servÃ© PMR;Aucune restriction;false;Direct;Inconnu;22/04/2021;;19/01/2023;;2023-02-26T09:50:54+01:00;61e18c7462abbabd4e790eaa;d0cd1c3a-6072-47bd-ad7e-81cf09a05704;sieml;0.047154;47.18119;49590.0;Fontevraud-l'Abbaye;True;True;47.18119, 0.047154;Pays de la Loire;52;Maine-et-Loire;CA Saumur Val de Loire;200071876.0;Fontevraud-l'Abbaye;;22.0;49
SIEML;254901309.0;sieml@sieml.fr;SPIE CITYNETWORKS;assistance-technique@ouestcharge-paysdelaloire-moncompte.fr;970830213;SIEML;FRS49P49153A;;OuestCharge - Diva Sp - Valanjou - Mairie;Voirie;Rue de la Mairie 49670 VALANJOU (49);49153;2.0;FRS49E491530012;;22;true;true;false;false;false;false;true;false;true;https://www.ouestcharge-paysdelaloire-moncompte.fr/fr/tarifs;AccÃ¨s libre;false;24-juil;Accessible mais non rÃ©servÃ© PMR;Aucune restriction;false;Direct;Inconnu;28/05/2021;;19/01/2023;;2023-02-26T09:50:54+01:00;61e18c7462abbabd4e790eaa;d0cd1c3a-6072-47bd-ad7e-81cf09a05704;sieml;-0.600949;47.215222;;;False;False;47.215222, -0.600949;Pays de la Loire;52;Maine-et-Loire;CA Mauges CommunautÃ©;200060010.0;ChemillÃ©-en-Anjou;;22.0;49
SIEML;254901309.0;sieml@sieml.fr;SPIE CITYNETWORKS;assistance-technique@ouestcharge-paysdelaloire-moncompte.fr;970830213;SIEML;FRS49P49162A;;OuestCharge - Diva Sp - Jallais - Combattants;Voirie;Place des Combattants 49510 JALLAIS (49);49162;2.0;FRS49E491620012;;22;true;true;false;false;false;false;true;false;true;https://www.ouestcharge-paysdelaloire-moncompte.fr/fr/tarifs;AccÃ¨s libre;false;24-juil;Accessible mais non rÃ©servÃ© PMR;Aucune restriction;false;Direct;Inconnu;21/04/2021;;19/01/2023;;2023-02-26T09:50:54+01:00;61e18c7462abbabd4e790eaa;d0cd1c3a-6072-47bd-ad7e-81cf09a05704;sieml;-0.868405;47.198261;;;False;False;47.198261, -0.868405;Pays de la Loire;52;Maine-et-Loire;CA Mauges CommunautÃ©;200060010.0;BeauprÃ©au-en-Mauges;;22.0;49
SIEML;254901309.0;sieml@sieml.fr;SPIE CITYNETWORKS;assistance-technique@ouestcharge-paysdelaloire-moncompte.fr;970830213;SIEML;FRS49P49163A;;OuestCharge - Diva Sp - Jarze - Norbert d'Avignon;Voirie;Place Norbert d'Avignon 49140 JARZE (49);49163;2.0;FRS49E491630011;;22;true;true;false;false;false;false;true;false;true;https://www.ouestcharge-paysdelaloire-moncompte.fr/fr/tarifs;AccÃ¨s libre;false;24-juil;Accessible mais non rÃ©servÃ© PMR;Aucune restriction;false;Direct;Inconnu;29/04/2021;;19/01/2023;;2023-02-26T09:50:54+01:00;61e18c7462abbabd4e790eaa;d0cd1c3a-6072-47bd-ad7e-81cf09a05704;sieml;-0.232564;47.553524;49140.0;JarzÃ© Villages;True;True;47.553524, -0.232564;Pays de la Loire;52;Maine-et-Loire;CC Anjou Loir et Sarthe;200068955.0;JarzÃ© Villages;;22.0;49
SIEML;254901309.0;sieml@sieml.fr;SPIE CITYNETWORKS;assistance-technique@ouestcharge-paysdelaloire-moncompte.fr;970830213;SIEML;FRS49P49167A;;OuestCharge - Diva Sp - Juigne-sur-Loire - Rocher;Voirie;Impasse du Rocher 49610 JUIGNE-SUR-LOIRE (49);49167;2.0;FRS49E491670012;;22;true;true;false;false;false;false;true;false;true;https://www.ouestcharge-paysdelaloire-moncompte.fr/fr/tarifs;AccÃ¨s libre;false;24-juil;Accessible mais non rÃ©servÃ© PMR;Aucune restriction;false;Direct;Inconnu;23/04/2021;;19/01/2023;;2023-02-26T09:50:54+01:00;61e18c7462abbabd4e790eaa;d0cd1c3a-6072-47bd-ad7e-81cf09a05704;sieml;-0.484532;47.404556;;Les Garennes sur Loire;True;True;47.404556, -0.484532;Pays de la Loire;52;Maine-et-Loire;CC Loire Layon Aubance;200071553.0;Les Garennes sur Loire;;22.0;49
SIEML;254901309.0;sieml@sieml.fr;SPIE CITYNETWORKS;assistance-technique@ouestcharge-paysdelaloire-moncompte.fr;970830213;SIEML;FRS49P49123A;;OuestCharge - Diva Sp - Distre - Blanchard;Voirie;ZAC Champs Blanchard 49400 DISTRE (49);49123;2.0;FRS49E491230012;;22;true;true;false;false;false;false;true;false;true;https://www.ouestcharge-paysdelaloire-moncompte.fr/fr/tarifs;AccÃ¨s libre;false;24-juil;Accessible mais non rÃ©servÃ© PMR;Aucune restriction;false;Direct;Inconnu;27/04/2021;;19/01/2023;;2023-02-26T09:50:54+01:00;61e18c7462abbabd4e790eaa;d0cd1c3a-6072-47bd-ad7e-81cf09a05704;sieml;-0.119188;47.231738;49400.0;DistrÃ©;True;True;47.231738, -0.119188;Pays de la Loire;52;Maine-et-Loire;CA Saumur Val de Loire;200071876.0;DistrÃ©;;22.0;49
SIEML;254901309.0;sieml@sieml.fr;SPIE CITYNETWORKS;assistance-technique@ouestcharge-paysdelaloire-moncompte.fr;970830213;SIEML;FRS49P49125B;;OuestCharge - Diva Sp - Doue-la-Fontaine - Foire;Voirie;Place Champ de Foire 49700 DOUE-LA-FONTAINE (49);49125;2.0;FRS49E491250011;;22;true;true;false;false;false;false;true;false;true;https://www.ouestcharge-paysdelaloire-moncompte.fr/fr/tarifs;AccÃ¨s libre;false;24-juil;Accessible mais non rÃ©servÃ© PMR;Aucune restriction;false;Direct;Inconnu;22/04/2021;;19/01/2023;;2023-02-26T09:50:54+01:00;61e18c7462abbabd4e790eaa;d0cd1c3a-6072-47bd-ad7e-81cf09a05704;sieml;-0.27582;47.191899;49700.0;DouÃ©-en-Anjou;True;True;47.191899, -0.27582;Pays de la Loire;52;Maine-et-Loire;CA Saumur Val de Loire;200071876.0;DouÃ©-en-Anjou;;22.0;49
SIEML;254901309.0;sieml@sieml.fr;SPIE CITYNETWORKS;assistance-technique@ouestcharge-paysdelaloire-moncompte.fr;970830213;SIEML;FRS49P49125C;;OuestCharge - Diva Sp - Doue-la-Fontaine - Verdun;Voirie;Place de Verdun 49700 DOUE-LA-FONTAINE (49);49125;2.0;FRS49E491250022;;22;true;true;false;false;false;false;true;false;true;https://www.ouestcharge-paysdelaloire-moncompte.fr/fr/tarifs;AccÃ¨s libre;false;24-juil;Accessible mais non rÃ©servÃ© PMR;Aucune restriction;false;Direct;Inconnu;22/04/2021;;19/01/2023;;2023-02-26T09:50:54+01:00;61e18c7462abbabd4e790eaa;d0cd1c3a-6072-47bd-ad7e-81cf09a05704;sieml;-0.273548;47.193495;49700.0;DouÃ©-en-Anjou;True;True;47.193495, -0.273548;Pays de la Loire;52;Maine-et-Loire;CA Saumur Val de Loire;200071876.0;DouÃ©-en-Anjou;;22.0;49
SIEML;254901309.0;sieml@sieml.fr;SPIE CITYNETWORKS;assistance-technique@ouestcharge-paysdelaloire-moncompte.fr;970830213;SIEML;FRS49P49129A;;OuestCharge - Quick Charger Evtronic - Ecouflant - Eperviere;Voirie;Rue EperviÃ¨re 49000 ECOUFLANT (49);49129;2.0;FRS49E491290022;;50;false;false;false;true;false;false;true;true;true;https://www.ouestcharge-paysdelaloire-moncompte.fr/fr/tarifs;AccÃ¨s libre;false;24-juil;Accessible mais non rÃ©servÃ© PMR;Aucune restriction;false;Direct;Inconnu;08/09/2021;;19/01/2023;;2023-02-26T09:50:54+01:00;61e18c7462abbabd4e790eaa;d0cd1c3a-6072-47bd-ad7e-81cf09a05704;sieml;-0.508696;47.506721;49000.0;Ã‰couflant;True;True;47.506721, -0.508696;Pays de la Loire;52;Maine-et-Loire;CU Angers Loire MÃ©tropole;244900015.0;Ã‰couflant;;50.0;49
